LEAID,NAME_LEA19,STCOUNTY,NAME_COUNTY19,COUNT,LANDAREA,WATERAREA
5305790,North Mason School District,53035,Kitsap County,2,2.898358602,0.371324114
5305460,Naches Valley School District,53037,Kittitas County,2,12.05422728,0.005852537
5307770,Selah School District,53037,Kittitas County,2,17.7520502,0.239162884
5300510,Bickleton School District,53039,Klickitat County,2,421.9760756,3.536449204
5306900,Prosser School District,53039,Klickitat County,2,63.851419,0.919669126
5309810,White Salmon Valley School District,53039,Klickitat County,2,148.6279222,2.44532214
5300990,Castle Rock School District,53041,Lewis County,2,25.65536636,0.04267124
5301140,Centralia School District,53041,Lewis County,2,123.5918533,0.870167352
5302370,Eatonville School District,53041,Lewis County,2,2.820405346,0.048507947
5306000,Oakville School District,53041,Lewis County,2,15.4440843,0.000376064
5306660,Pe Ell School District,53041,Lewis County,2,143.6887325,0.277773488
5300090,Almira School District,53043,Lincoln County,2,155.7385459,0.065333121
5307210,Reardan-Edwall School District,53043,Lincoln County,2,265.6258616,0.518651052
5307380,Ritzville School District,53043,Lincoln County,2,20.61087735,0
5308280,Sprague School District,53043,Lincoln County,2,187.4243873,1.965728799
5309900,Wilson Creek School District,53043,Lincoln County,2,28.55227978,0.043712944
5302490,Elma School District,53045,Mason County,2,14.84550816,0.152575996
5304800,Mary M. Knight School District,53045,Mason County,2,124.8874439,0.527404374
5304890,McCleary School District,53045,Mason County,2,0.755224735,0
5305790,North Mason School District,53045,Mason County,2,126.9439947,24.48741346
5300690,Brewster School District,53047,Okanogan County,2,151.855965,4.104314383
5300720,Bridgeport School District,53047,Okanogan County,2,18.6274697,1.908995331
5301890,Curlew School District,53047,Okanogan County,2,43.30274735,0
5306600,Pateros School District,53047,Okanogan County,2,241.2164944,2.452334914
5307260,Republic School District,53047,Okanogan County,2,14.49970193,0
5305520,Naselle-Grays River Valley School District,53049,Pacific County,2,193.2213852,11.60822444
5305820,North River School District,53049,Pacific County,2,71.97695433,0
5306090,Ocosta School District,53049,Pacific County,2,40.84790933,31.76776147
5306660,Pe Ell School District,53049,Pacific County,2,4.023367676,0
5304500,Loon Lake School District,53051,Pend Oreille County,2,12.40276828,0
5305610,Newport School District,53051,Pend Oreille County,2,326.0606509,7.832637835
5307440,Riverside School District,53051,Pend Oreille County,2,21.76071549,0.1179963
5300300,Auburn School District,53053,Pierce County,2,1.09233093,0.002346343
5302370,Eatonville School District,53053,Pierce County,2,408.4809049,39.12045731
5302880,Fife Public Schools,53053,Pierce County,2,10.10676073,0.211602525
5310140,Yelm Community Schools,53053,Pierce County,2,33.59977498,0.627675495
5301660,Concrete School District,53057,Skagit County,2,945.0631617,31.07105863
5301980,Darrington School District,53057,Skagit County,2,106.736215,0.846176121
5307740,Sedro-Woolley School District,53057,Skagit County,2,376.5834027,6.78700828
5305340,Mount Pleasant School District,53059,Skamania County,2,5.778212872,0.664318136
5309540,Washougal School District,53059,Skamania County,2,316.5649343,10.23345707
5309810,White Salmon Valley School District,53059,Skamania County,2,16.05034232,1.310992561
5301980,Darrington School District,53061,Snohomish County,2,470.4685404,4.346454115
5305910,Northshore School District,53061,Snohomish County,2,20.84260236,0.07222157
5308340,Stanwood-Camano School District,53061,Snohomish County,2,63.23106285,20.67512475
5301230,Cheney School District,53063,Spokane County,2,371.6331161,4.395912645
5305610,Newport School District,53063,Spokane County,2,29.10141707,0
5305640,Nine Mile Falls School District,53063,Spokane County,2,30.31062692,2.611114414
5307210,Reardan-Edwall School District,53063,Spokane County,2,126.7977821,1.367108265
5307440,Riverside School District,53063,Spokane County,2,166.3623063,1.175662976
5307560,Rosalia School District,53063,Spokane County,2,10.91628533,0
5308310,St. John School District,53063,Spokane County,2,7.188799716,0.27341478
5308790,Tekoa School District,53063,Spokane County,2,6.12992454,0
5303990,Kettle Falls School District,53065,Stevens County,2,130.8366166,18.62663534
5304500,Loon Lake School District,53065,Stevens County,2,51.02980593,2.790158873
5305640,Nine Mile Falls School District,53065,Stevens County,2,40.74627064,2.194432175
5306360,Orient School District,53065,Stevens County,2,136.1081214,4.475631161
5301140,Centralia School District,53067,Thurston County,2,19.77501363,0.390814166
5310140,Yelm Community Schools,53067,Thurston County,2,159.480732,4.326999198
5305520,Naselle-Grays River Valley School District,53069,Wahkiakum County,2,61.63632689,10.68993949
5306870,Prescott School District,53071,Walla Walla County,2,487.7749901,7.623246517
5309390,Waitsburg School District,53071,Walla Walla County,2,85.34167764,0
5301660,Concrete School District,53073,Whatcom County,2,894.3185482,45.55969719
5307740,Sedro-Woolley School District,53073,Whatcom County,2,30.64235703,0.490073699
5301230,Cheney School District,53075,Whitman County,2,9.12102141,0
5302520,Endicott School District,53075,Whitman County,2,221.8519912,0.149047023
5304150,LaCrosse School District,53075,Whitman County,2,395.348724,6.627867388
5304290,Lamont School District,53075,Whitman County,2,105.1220021,0.541151542
5307560,Rosalia School District,53075,Whitman County,2,98.90187908,0
5308310,St. John School District,53075,Whitman County,2,281.0024363,3.793216416
5308790,Tekoa School District,53075,Whitman County,2,57.87191215,0
5300510,Bickleton School District,53077,Yakima County,2,33.76039503,0
5303150,Grandview School District,53077,Yakima County,2,34.1656054,0.365579686
5305460,Naches Valley School District,53077,Yakima County,2,909.0029772,7.814728871
5307770,Selah School District,53077,Yakima County,2,329.0022046,3.413701531
5309360,Wahluke School District,53077,Yakima County,2,0.505037089,0.492588383
5500510,Ashland School District,55003,Ashland County,2,271.3747334,4.182072658
5500900,Bayfield School District,55003,Ashland County,2,22.68608851,0.276649158
5501920,Butternut School District,55003,Ashland County,2,215.0474886,1.785916769
5500870,Barron Area School District,55005,Barron County,2,165.8062335,0.446643382
5502580,Clayton School District,55005,Barron County,2,26.22219871,0.096556046
5510440,New Auburn School District,55005,Barron County,2,10.30132147,0.005216626
5512180,Prairie Farm School District,55005,Barron County,2,60.00097298,0.047616823
5512810,Rice Lake Area School District,55005,Barron County,2,190.5980645,7.70285345
5515060,Turtle Lake School District,55005,Barron County,2,54.8997617,2.922581108
5500510,Ashland School District,55007,Bayfield County,2,136.0635099,0.505217785
5500900,Bayfield School District,55007,Bayfield County,2,139.911422,0.028141829
5503810,Drummond Area School District,55007,Bayfield County,2,641.8281857,26.92350351
5508640,Maple School District,55007,Bayfield County,2,84.4517546,4.69251788
5508340,Luxemburg-Casco School District,55009,Brown County,2,37.76779931,0.006733236
5512690,Reedsville School District,55009,Brown County,2,13.19264182,0.048990188
5516320,West De Pere School District,55009,Brown County,2,41.48021265,1.102809357
5500420,Arcadia School District,55011,Buffalo County,2,80.93241861,0.259809312
5505370,Gilmanton School District,55011,Buffalo County,2,92.38835547,0.659182205
5506810,Independence School District,55011,Buffalo County,2,14.93231243,0.00744598
5504860,Frederic School District,55013,Burnett County,2,22.47934546,2.005495392
5505670,Grantsburg School District,55013,Burnett County,2,246.3920315,9.403802643
5513710,Shell Lake School District,55013,Burnett County,2,50.63355081,0.527682754
5514220,Spooner Area School District,55013,Burnett County,2,64.52518622,8.968944258
5516230,Webster School District,55013,Burnett County,2,319.9965089,28.97569217
5502520,Chilton School District,55015,Calumet County,2,100.3239633,0.760449469
5507470,Kimberly Area School District,55015,Calumet County,2,6.997559448,0.034350352
5509030,Menasha School District,55015,Calumet County,2,0.269041015,0
5501350,Bloomer School District,55017,Chippewa County,2,163.7212369,2.287888979
5502550,Chippewa Falls Area School District,55017,Chippewa County,2,213.2271142,13.24881776
5502790,Colfax School District,55017,Chippewa County,2,23.0655837,0
5507680,Lake Holcombe School District,55017,Chippewa County,2,127.1644483,6.247307323
5510440,New Auburn School District,55017,Chippewa County,2,71.46285929,5.860709393
5500030,Abbotsford School District,55019,Clark County,2,16.66704826,0.031587791
5500210,Alma Center School District,55019,Clark County,2,38.67340351,0.226729622
5502730,Colby School District,55019,Clark County,2,81.87424034,0.233164401
5511310,Owen-Withee School District,55019,Clark County,2,126.8350004,1.437861874
5514190,Spencer School District,55019,Clark County,2,25.52889666,0.056395628
5514820,Thorp School District,55019,Clark County,2,145.7551784,0.598847562
5500810,Baraboo School District,55021,Columbia County,2,0.962911797,0.063636974
5502070,Cambria-Friesland School District,55021,Columbia County,2,80.42195524,0.358165366
5503180,DeForest Area School District,55021,Columbia County,2,22.89055084,0.277013253
5504530,Fall River School District,55021,Columbia County,2,38.6629494,0.620740328
5508190,Lodi School District,55021,Columbia County,2,55.12343107,6.767034056
5512060,Portage Community School District,55021,Columbia County,2,168.1710981,12.4915656
5512120,Poynette School District,55021,Columbia County,2,93.46076854,2.146249326
5512420,Randolph School District,55021,Columbia County,2,29.97413386,0.161496887
5503240,De Soto Area School District,55023,Crawford County,2,57.91892742,10.50551779
5500840,Barneveld School District,55025,Dane County,2,0.774308607,0
5500990,Belleville School District,55025,Dane County,2,39.59684833,0.409278344
5501230,Wisconsin Heights School District,55025,Dane County,2,96.47802924,0.73484047
5502100,Cambridge School District,55025,Dane County,2,37.14043386,0.337295771
5503180,DeForest Area School District,55025,Dane County,2,67.77196574,0.386790209
5504440,Evansville Community School District,55025,Dane County,2,0.098123621,0.001105411
5508190,Lodi School District,55025,Dane County,2,36.46385041,0.398541229
5509990,Mount Horeb Area School District,55025,Dane County,2,140.8922204,0.040101344
5510500,New Glarus School District,55025,Dane County,2,20.60405917,0.001198461
5512120,Poynette School District,55025,Dane County,2,0.404381024,0
5514550,Stoughton Area School District,55025,Dane County,2,102.390023,6.151577922
5504530,Fall River School District,55027,Dodge County,2,8.669281865,0.423701577
5506090,Hartford Joint No. 1 School District,55027,Dodge County,2,9.529403225,0.068517692
5506120,Hartford Union High School District,55027,Dodge County,2,90.61637892,0.684282707
5508220,Lomira School District,55027,Dodge County,2,55.83210579,0.450009035
5510860,Oakfield School District,55027,Dodge County,2,1.568118462,0
5512420,Randolph School District,55027,Dodge County,2,29.24153741,9.075953248
5515750,Watertown School District,55027,Dodge County,2,92.18470858,0.901439698
5515870,Waupun School District,55027,Dodge County,2,95.5026004,8.467223786
5503810,Drummond Area School District,55031,Douglas County,2,5.919945189,0.531473119
5508640,Maple School District,55031,Douglas County,2,352.6610934,4.569997622
5509720,Northwood School District,55031,Douglas County,2,258.9741215,15.94825381
5516230,Webster School District,55031,Douglas County,2,139.0007853,0.690832931
5500870,Barron Area School District,55033,Dunn County,2,14.26305064,0.001772595
5501350,Bloomer School District,55033,Dunn County,2,0.880816436,0
5502790,Colfax School District,55033,Dunn County,2,158.5543118,1.69022482
5505520,Glenwood City School District,55033,Dunn County,2,21.24591272,0.002878392
5509090,Menomonie Area School District,55033,Dunn County,2,246.3728002,6.619226035
5512180,Prairie Farm School District,55033,Dunn County,2,28.86386655,0.174435557
5502550,Chippewa Falls Area School District,55035,Eau Claire County,2,0.647638136,0
5504200,Eleva-Strum School District,55035,Eau Claire County,2,32.40229491,0
5502160,Campbellsport School District,55039,Fond du Lac County,2,171.3022319,3.164659836
5508220,Lomira School District,55039,Fond du Lac County,2,17.30534466,0.091216639
5510860,Oakfield School District,55039,Fond du Lac County,2,60.86216732,0.36741676
5513100,Rosendale-Brandon School District,55039,Fond du Lac County,2,130.7767225,1.192567688
5515870,Waupun School District,55039,Fond du Lac County,2,72.37994153,0.583977995
5505580,Goodman-Armstrong School District,55041,Forest County,2,51.07058141,0.623805979
5514850,Three Lakes School District,55041,Forest County,2,7.045174727,1.550468574
5501110,Benton School District,55043,Grant County,2,0.347622846,0
5503030,Cuba City School District,55043,Grant County,2,56.04922108,0.099781157
5506300,Southwestern Wisconsin School District,55043,Grant County,2,54.71987515,2.399623859
5506420,Highland School District,55043,Grant County,2,12.94960247,0
5506870,Iowa-Grant School District,55043,Grant County,2,69.17000117,0.016093125
5500120,Albany School District,55045,Green County,2,69.48374471,0.126760819
5500450,Argyle School District,55045,Green County,2,37.69572253,0
5500990,Belleville School District,55045,Green County,2,31.51400701,0.012259516
5501740,Brodhead School District,55045,Green County,2,54.97978601,0.189881575
5505730,Black Hawk School District,55045,Green County,2,21.35665185,0.017934832
5510500,New Glarus School District,55045,Green County,2,59.29756393,0
5502070,Cambria-Friesland School District,55047,Green Lake County,2,3.431944086,0.018716303
5509870,Montello School District,55047,Green Lake County,2,8.508799655,0.747870647
5512300,Princeton School District,55047,Green Lake County,2,65.79211448,2.845612412
5500840,Barneveld School District,55049,Iowa County,2,66.77044604,0.024383897
5501020,Belmont Community School District,55049,Iowa County,2,0.519642948,0
5501230,Wisconsin Heights School District,55049,Iowa County,2,6.760537501,0.000105792
5506420,Highland School District,55049,Iowa County,2,59.16754981,0.215504859
5506870,Iowa-Grant School District,55049,Iowa County,2,94.39048637,0.116792047
5509660,Mineral Point School District,55049,Iowa County,2,110.4665319,0.094473411
5509990,Mount Horeb Area School District,55049,Iowa County,2,1.9118938,0
5501530,North Lakeland School District,55051,Iron County,2,0.008805446,0
5500016,Blair-Taylor School District,55053,Jackson County,2,84.37378552,0.031459219
5500210,Alma Center School District,55053,Jackson County,2,100.0170557,0.100434828
5501260,Black River Falls School District,55053,Jackson County,2,450.2166087,5.095770328
5516650,Whitehall School District,55053,Jackson County,2,31.81763854,0.029245309
5502100,Cambridge School District,55055,Jefferson County,2,26.70915,1.450629501
5503510,Kettle Moraine School District,55055,Jefferson County,2,0.565542775,0
5515750,Watertown School District,55055,Jefferson County,2,73.29728979,1.258495792
5510560,New Lisbon School District,55057,Juneau County,2,109.6408655,0.488843964
5512660,Reedsburg School District,55057,Juneau County,2,8.114206321,0
5515150,Union Grove Union High School District,55059,Kenosha County,2,3.777144141,0
5515180,Union Grove Joint No. 1 School District,55059,Kenosha County,2,1.900864792,0
5507410,Kewaunee School District,55061,Kewaunee County,2,122.3954995,0.517263014
5508340,Luxemburg-Casco School District,55061,Kewaunee County,2,134.7250779,0.023097404
5500780,Bangor School District,55063,La Crosse County,2,86.12426699,0.001424331
5507530,La Crosse School District,55063,La Crosse County,2,69.50705525,16.96705545
5500450,Argyle School District,55065,Lafayette County,2,45.11596965,0.068835068
5501020,Belmont Community School District,55065,Lafayette County,2,101.1946669,0.115840691
5501110,Benton School District,55065,Lafayette County,2,31.84533172,0
5503030,Cuba City School District,55065,Lafayette County,2,22.99819652,0
5505730,Black Hawk School District,55065,Lafayette County,2,112.0062344,0.048274741
5506300,Southwestern Wisconsin School District,55065,Lafayette County,2,2.78851292,0
5509660,Mineral Point School District,55065,Lafayette County,2,23.06854395,0.002396922
5504170,Elcho School District,55067,Langlade County,2,202.3433089,10.56768448
5514940,Tomahawk School District,55069,Lincoln County,2,294.8737137,19.92257763
5502520,Chilton School District,55071,Manitowoc County,2,0.948859995,6.17763E-06
5506660,Howards Grove School District,55071,Manitowoc County,2,0.697855357,6.25486E-05
5507410,Kewaunee School District,55071,Manitowoc County,2,5.985900707,0.000785718
5512690,Reedsville School District,55071,Manitowoc County,2,97.87789557,0.69544994
5513650,Sheboygan Area School District,55071,Manitowoc County,2,11.05448597,0.022660723
5500030,Abbotsford School District,55073,Marathon County,2,24.82800847,0
5502730,Colby School District,55073,Marathon County,2,82.83087721,0.10061591
5508940,Medford Area School District,55073,Marathon County,2,4.752011592,0
5514190,Spencer School District,55073,Marathon County,2,55.38185698,0.218960088
5517100,Wittenberg-Birnamwood School District,55073,Marathon County,2,143.6970314,1.945195113
5502760,Coleman School District,55075,Marinette County,2,130.4689952,1.28758473
5505580,Goodman-Armstrong School District,55075,Marinette County,2,105.8241235,1.851375373
5507860,Lena School District,55075,Marinette County,2,1.979253186,0
5511610,Peshtigo School District,55075,Marinette County,2,83.75962784,1.435123638
5509870,Montello School District,55077,Marquette County,2,162.3993748,5.468394062
5512060,Portage Community School District,55077,Marquette County,2,34.25166951,0.326845916
5512300,Princeton School District,55077,Marquette County,2,21.58401776,0
5509070,Menominee Indian School District,55078,Menominee County,2,357.6146167,7.344620516
5516260,West Allis School District,55079,Milwaukee County,2,12.61887275,0.023470765
5500780,Bangor School District,55081,Monroe County,2,5.984309194,0
5501260,Black River Falls School District,55081,Monroe County,2,2.054668207,0.436493142
5510560,New Lisbon School District,55081,Monroe County,2,3.897548174,0
5510770,Norwalk-Ontario-Wilton School District,55081,Monroe County,2,121.1333504,0.038014848
5502760,Coleman School District,55083,Oconto County,2,56.75129074,2.280261144
5505250,Gillett School District,55083,Oconto County,2,88.30213113,1.415018525
5507860,Lena School District,55083,Oconto County,2,86.16309574,0.006720881
5511610,Peshtigo School District,55083,Oconto County,2,0.174690385,0
5503860,Northland Pines School District,55085,Oneida County,2,22.58653554,7.030471956
5504170,Elcho School District,55085,Oneida County,2,101.9809111,7.5277287
5514850,Three Lakes School District,55085,Oneida County,2,260.9713053,30.82741426
5514940,Tomahawk School District,55085,Oneida County,2,99.70534883,10.99805443
5517160,Woodruff Joint No. 1 School District,55085,Oneida County,2,28.08958111,7.445821371
5507470,Kimberly Area School District,55087,Outagamie County,2,5.985487578,0.307794862
5513530,Seymour Community School District,55087,Outagamie County,2,161.7264204,0.199602083
5516320,West De Pere School District,55087,Outagamie County,2,5.028220208,0
5502430,Cedar Grove-Belgium Area School District,55089,Ozaukee County,2,13.95358859,0
5502460,Cedarburg School District,55089,Ozaukee County,2,29.77877813,0.218944258
5511580,Pepin Area School District,55091,Pepin County,2,69.64967676,13.72338289
5511880,Plum City School District,55091,Pepin County,2,0.859193556,0
5511580,Pepin Area School District,55093,Pierce County,2,8.958041118,0.004007741
5511880,Plum City School District,55093,Pierce County,2,81.07366907,0.257062581
5513050,River Falls School District,55093,Pierce County,2,77.38420139,0.238819639
5514340,Spring Valley School District,55093,Pierce County,2,72.58546603,0.238065196
5500300,Amery School District,55095,Polk County,2,143.8497761,8.054884424
5502580,Clayton School District,55095,Polk County,2,30.75381623,0.767877689
5504860,Frederic School District,55095,Polk County,2,124.3303992,2.417277609
5505670,Grantsburg School District,55095,Polk County,2,9.917322783,0.118985107
5511160,Osceola School District,55095,Polk County,2,99.6118148,5.145949711
5515060,Turtle Lake School District,55095,Polk County,2,51.92791472,2.635689046
5500240,Almond-Bancroft School District,55097,Portage County,2,105.8315788,0.710262364
5506840,Iola-Scandinavia School District,55097,Portage County,2,7.902864029,0.227030009
5514490,Stevens Point Area School District,55097,Portage County,2,360.2471865,16.97556359
5517070,Wisconsin Rapids School District,55097,Portage County,2,54.39013965,0.89120799
5501920,Butternut School District,55099,Price County,2,16.67431509,0.14587056
5512780,Rib Lake School District,55099,Price County,2,25.12084033,0.869280862
5501890,Burlington Area School District,55101,Racine County,2,63.64151417,2.572283346
5510170,Muskego-Norway School District,55101,Racine County,2,5.332142079,1.853925578
5515150,Union Grove Union High School District,55101,Racine County,2,79.78055767,0.273432541
5515180,Union Grove Joint No. 1 School District,55101,Racine County,2,7.858847222,0.012864538
5515600,Waterford Union High School District,55101,Racine County,2,83.62569286,2.553371676
5515700,Washington-Caldwell School District,55101,Racine County,2,8.407816175,0.410355569
5506960,Ithaca School District,55103,Richland County,2,80.87344266,0.015141383
5507560,La Farge School District,55103,Richland County,2,1.365870035,0
5516470,Weston School District,55103,Richland County,2,45.18138076,0.082721233
5500120,Albany School District,55105,Rock County,2,1.273859184,0
5501740,Brodhead School District,55105,Rock County,2,46.10377925,0.485382558
5502640,Clinton Community School District,55105,Rock County,2,109.8012551,0.262018202
5503640,Delavan-Darien School District,55105,Rock County,2,3.588638635,0.056458177
5504440,Evansville Community School District,55105,Rock County,2,99.55940761,0.305703347
5514550,Stoughton Area School District,55105,Rock County,2,4.456729529,0.03489437
5501830,Bruce School District,55107,Rusk County,2,226.5454384,4.752905033
5507680,Lake Holcombe School District,55107,Rusk County,2,47.24995946,1.410787231
5500300,Amery School District,55109,St. Croix County,2,10.11056962,0.084574523
5505520,Glenwood City School District,55109,St. Croix County,2,92.20755695,0.331913507
5509090,Menomonie Area School District,55109,St. Croix County,2,0.975496798,0
5511160,Osceola School District,55109,St. Croix County,2,7.904987205,0.349564554
5513050,River Falls School District,55109,St. Croix County,2,65.08453282,0.625127993
5514340,Spring Valley School District,55109,St. Croix County,2,37.32187987,0.558862049
5500810,Baraboo School District,55111,Sauk County,2,154.3609248,3.551174754
5506960,Ithaca School District,55111,Sauk County,2,7.414190722,0.001954449
5512660,Reedsburg School District,55111,Sauk County,2,229.0341222,2.942980817
5516470,Weston School District,55111,Sauk County,2,54.28908126,0.092903519
5501830,Bruce School District,55113,Sawyer County,2,39.24419225,0.864985089
5506270,Hayward Community School District,55113,Sawyer County,2,475.9121706,74.1014414
5505250,Gillett School District,55115,Shawano County,2,15.96689212,0.0505373
5508730,Marion School District,55115,Shawano County,2,52.40105205,0.422676476
5509070,Menominee Indian School District,55115,Shawano County,2,2.42579039,0.001871823
5513530,Seymour Community School District,55115,Shawano County,2,5.725172858,0
5514880,Tigerton School District,55115,Shawano County,2,91.99147718,0.098396595
5517100,Wittenberg-Birnamwood School District,55115,Shawano County,2,111.822476,0.122190141
5502160,Campbellsport School District,55117,Sheboygan County,2,5.572445123,0.028366541
5502430,Cedar Grove-Belgium Area School District,55117,Sheboygan County,2,24.28864535,0.156743583
5506660,Howards Grove School District,55117,Sheboygan County,2,50.97907558,0.276939121
5513650,Sheboygan Area School District,55117,Sheboygan County,2,39.64899953,0.38955084
5508940,Medford Area School District,55119,Taylor County,2,343.4829474,1.491513088
5511310,Owen-Withee School District,55119,Taylor County,2,29.67057762,0.001083017
5512780,Rib Lake School District,55119,Taylor County,2,254.3098899,2.680231337
5514820,Thorp School District,55119,Taylor County,2,8.785045722,0.025124441
5500016,Blair-Taylor School District,55121,Trempealeau County,2,93.81065511,0.094262213
5500420,Arcadia School District,55121,Trempealeau County,2,120.9530314,0.048939609
5504200,Eleva-Strum School District,55121,Trempealeau County,2,92.1810715,0.225619192
5505370,Gilmanton School District,55121,Trempealeau County,2,2.367276991,0.000479539
5506810,Independence School District,55121,Trempealeau County,2,82.39606129,0.277531016
5516650,Whitehall School District,55121,Trempealeau County,2,105.996339,0.040852313
5503240,De Soto Area School District,55123,Vernon County,2,103.2106153,20.52642792
5507530,La Crosse School District,55123,Vernon County,2,13.52662136,2.989162884
5507560,La Farge School District,55123,Vernon County,2,67.79101177,0.209248846
5510770,Norwalk-Ontario-Wilton School District,55123,Vernon County,2,34.22268443,0.131531884
5501530,North Lakeland School District,55125,Vilas County,2,215.363577,51.12817357
5503860,Northland Pines School District,55125,Vilas County,2,387.8044149,56.6974318
5517160,Woodruff Joint No. 1 School District,55125,Vilas County,2,61.46386972,9.488388363
5501890,Burlington Area School District,55127,Walworth County,2,33.94074837,0.066295288
5502640,Clinton Community School District,55127,Walworth County,2,1.372594004,0
5503640,Delavan-Darien School District,55127,Walworth County,2,92.34081586,3.442052627
5510060,Mukwonago School District,55127,Walworth County,2,0.246175272,0
5506270,Hayward Community School District,55129,Washburn County,2,59.4569415,3.182020148
5509720,Northwood School District,55129,Washburn County,2,135.2784885,8.614059216
5512810,Rice Lake Area School District,55129,Washburn County,2,32.46004653,6.153402641
5513710,Shell Lake School District,55129,Washburn County,2,96.4227259,8.471002568
5514220,Spooner Area School District,55129,Washburn County,2,426.1208345,22.56719877
5502460,Cedarburg School District,55131,Washington County,2,3.996163689,0
5506090,Hartford Joint No. 1 School District,55131,Washington County,2,40.46926318,0.792944987
5506120,Hartford Union High School District,55131,Washington County,2,88.35432944,1.525084672
5503510,Kettle Moraine School District,55133,Waukesha County,2,78.52209624,4.620593995
5510060,Mukwonago School District,55133,Waukesha County,2,82.83340077,3.347101994
5510170,Muskego-Norway School District,55133,Waukesha County,2,31.89678639,4.334134753
5515600,Waterford Union High School District,55133,Waukesha County,2,0.168408116,0.000594983
5515700,Washington-Caldwell School District,55133,Waukesha County,2,0.168408116,0.000594983
5516260,West Allis School District,55133,Waukesha County,2,1.223514163,0.000306179
5506840,Iola-Scandinavia School District,55135,Waupaca County,2,122.8845049,2.219616075
5508730,Marion School District,55135,Waupaca County,2,73.77322018,0.768410124
5514880,Tigerton School District,55135,Waupaca County,2,4.776551088,0.006025897
5500240,Almond-Bancroft School District,55137,Waushara County,2,3.309513789,0.014496978
5509030,Menasha School District,55139,Winnebago County,2,7.270083491,1.172961805
5513100,Rosendale-Brandon School District,55139,Winnebago County,2,0.168056763,0.000620466
5514490,Stevens Point Area School District,55141,Wood County,2,7.148340842,0.00548072
5517070,Wisconsin Rapids School District,55141,Wood County,2,176.9568925,2.974143896
5601090,Big Horn County School District 4,56003,Big Horn County,2,1120.593387,5.169492291
5601420,Big Horn County School District 1,56003,Big Horn County,2,424.4883119,1.106008985
5601460,Big Horn County School District 2,56003,Big Horn County,2,431.3164347,13.30883
5601030,Carbon County School District 1,56007,Carbon County,2,3735.449717,44.17566491
5602990,Goshen County School District 1,56015,Goshen County,2,2037.707051,7.54194614
5603180,Platte County School District 2,56015,Goshen County,2,20.03183528,0
5604230,Niobrara County School District 1,56015,Goshen County,2,88.58396178,0
5605090,Platte County School District 1,56015,Goshen County,2,78.29408901,0.006154855
5601260,Sublette County School District 9,56023,Lincoln County,2,419.8696677,13.0661478
5604230,Niobrara County School District 1,56027,Niobrara County,2,2625.944608,2.001978001
5601090,Big Horn County School District 4,56029,Park County,2,1.656380647,0
5601420,Big Horn County School District 1,56029,Park County,2,25.74057949,0.141573629
5601460,Big Horn County School District 2,56029,Park County,2,5.325471778,0
5602990,Goshen County School District 1,56031,Platte County,2,29.75454867,0.00645254
5603180,Platte County School District 2,56031,Platte County,2,287.6367775,5.310165144
5605090,Platte County School District 1,56031,Platte County,2,1763.415939,24.71819329
5601260,Sublette County School District 9,56035,Sublette County,2,1575.22111,4.360744142
5601030,Carbon County School District 1,56037,Sweetwater County,2,34.42806801,0
0101230,Dothan City School District,01045,Dale County,3,7.743747461,0
0101230,Dothan City School District,01067,Henry County,3,0.180107398,0
0101230,Dothan City School District,01069,Houston County,3,81.83672781,0.324291078
0100011,Leeds City School District,01073,Jefferson County,3,19.47918678,0.195179669
0100011,Leeds City School District,01115,St. Clair County,3,2.443856883,0.013401606
0100011,Leeds City School District,01117,Shelby County,3,0.560302596,0.009991552
0200050,Alaska Gateway School District,02240,Southeast Fairbanks Census Area,3,16901.83548,132.3348703
0200050,Alaska Gateway School District,02261,Valdez-Cordova Census Area,3,1340.93094,13.46029904
0200050,Alaska Gateway School District,02290,Yukon-Koyukuk Census Area,3,379.3411915,0
0500042,Hamburg School District,05003,Ashley County,3,698.5111116,3.989870223
0503840,Calico Rock School District,05005,Baxter County,3,20.34476415,0.053121868
0510200,Mountain View School District,05005,Baxter County,3,24.02902253,0.020996236
0502280,Alpena School District,05009,Boone County,3,42.7649437,0.277308235
0500032,Bearden School District,05013,Calhoun County,3,136.582778,0.24379611
0502280,Alpena School District,05015,Carroll County,3,75.30232341,0.044941907
0500042,Hamburg School District,05017,Chicot County,3,22.35658737,0.100692358
0505170,Dermott School District,05017,Chicot County,3,100.4596851,3.690014008
0509630,McGehee School District,05017,Chicot County,3,0.068950899,0
0507290,Harmony Grove School District,05019,Clark County,3,11.97527247,0.071579868
0510320,South Pike County School District,05019,Clark County,3,38.78580017,0.00606914
0500020,Midland School District,05023,Cleburne County,3,4.053624187,0
0504560,Concord Public Schools,05023,Cleburne County,3,179.2550159,0.154499171
0511880,Quitman School District,05023,Cleburne County,3,83.37416003,0.543833022
0512000,Rose Bud School District,05023,Cleburne County,3,22.83401776,0.011896966
0509240,Malvern Special School District,05025,Cleveland County,3,9.083216602,0
0512510,Smackover-Norphlet School District,05027,Columbia County,3,8.283622164,0.013994273
0504930,Dardanelle Public Schools,05029,Conway County,3,11.88368633,0.105856089
0507740,Cross County School District,05037,Cross County,3,272.1094685,1.225107993
0500032,Bearden School District,05039,Dallas County,3,31.65493856,0.005219715
0507290,Harmony Grove School District,05039,Dallas County,3,223.6985445,0.6436636
0509240,Malvern Special School District,05039,Dallas County,3,203.8596468,0.021386199
