St_Dist_Code,NAME_LEA19,STCD116,COUNT,LANDAREA,WATERAREA
3416650,Upper Township School District,3402,1,62.02674993,6.655120796
3416680,Ventnor City School District,3402,1,1.956784356,1.567026951
3416710,Vernon Township School District,3405,1,67.59645103,2.362331795
3416740,Verona Borough School District,3411,1,2.794209471,0.020992375
3416800,Vineland City School District,3402,1,68.39339603,0.594998124
3416830,Voorhees Township School District,3401,1,11.47100759,0.168229737
3416860,Waldwick Borough School District,3405,1,2.046271643,0.019754918
3416870,Wallkill Valley Regional School District,3405,2,37.44128621,0.758423205
3416870,Wallkill Valley Regional School District,3411,2,2.247864855,0.043634951
3416890,Wall Township School District,3404,1,29.95715772,1.020949132
3416920,Wallington Borough School District,3409,1,0.994072559,0.052520321
3416950,Wanaque Borough School District,3411,1,8.065579068,1.260157962
3416970,Warren Hills Regional School District,3405,2,49.51161164,0.195907857
3416970,Warren Hills Regional School District,3407,2,23.41981546,0.089808138
3416980,Warren Township School District,3407,1,19.56582154,0.071065194
3417010,Washington Borough School District,3405,1,1.965168951,0.002655611
3417040,Washington Township School District,3402,1,101.6614857,3.15161576
3417070,Washington Township School District,3401,1,21.34502245,0.204405966
3417100,Robbinsville Township School District,3404,1,20.44087617,0.13968945
3417130,Washington Township School District,3407,1,44.58213397,0.312614962
3417160,Washington Township School District,3405,1,17.96064383,0.08835678
3417190,Watchung Borough School District,3407,1,6.015695826,0.027697812
3417220,Watchung Hills Regional School District,3407,1,37.37836507,0.35699509
3417250,Waterford Township School District,3402,1,36.00238611,0.217971666
3417280,Wayne Township School District,3411,1,23.72188674,1.41841661
3417310,Weehawken Township School District,3408,1,0.783767724,0.690609377
3417340,Wenonah Borough School District,3401,1,0.995642451,0.015566867
3417400,West Cape May Borough School District,3402,1,1.173328216,0.013359135
3417430,West Deptford Township School District,3401,1,15.35593447,2.452988971
3417460,West Essex Regional School District,3411,1,18.22204968,0.256833236
3417490,West Long Branch Borough School District,3406,1,2.855985433,0.035984723
3417520,West Milford Township School District,3405,1,75.93203791,5.126021047
3417550,West Morris Regional School District,3407,2,75.3060103,0.398862466
3417550,West Morris Regional School District,3411,2,23.71455389,0.279046467
3417580,West New York Town School District,3408,1,0.994269472,0.333747878
3417610,West Orange Town School District,3410,2,2.861765769,0.009175718
3417610,West Orange Town School District,3411,2,9.141392161,0.113291645
3417640,Woodland Park Borough School District,3411,1,2.939002034,0.139191378
3417670,West Wildwood Borough School District,3402,1,0.286058082,0.077872948
3417700,West Windsor-Plainsboro Regional School District,3412,1,37.28676774,1.07853048
3417730,Westampton Township School District,3403,1,10.97403193,0.128322216
3417760,Westfield Town School District,3407,1,6.724126521,0.018841014
3417790,Westville Borough School District,3401,1,1.023722118,0.357625595
3417820,Westwood Regional School District,3405,1,5.211927237,0.090277252
3417850,Weymouth Township School District,3402,1,11.82203161,0.346365311
3417880,Wharton Borough School District,3407,1,2.072009986,0.055919178
3417910,White Township School District,3405,1,27.36622834,0.535752289
3417940,Wildwood City School District,3402,1,1.540763509,0.111984689
3417970,Wildwood Crest Borough School District,3402,1,1.298255436,0.184503558
3418000,Willingboro Township School District,3403,1,7.725453168,0.41374516
3418030,Winfield Township School District,3407,1,0.181157596,0
3418060,Winslow Township School District,3401,1,57.41730502,0.832227408
3418090,Woodbine Borough School District,3402,1,8.019321325,0
3418120,Woodbridge Township School District,3406,1,23.25704328,1.352943334
3418150,Woodbury City School District,3401,1,2.01974681,0.08305135
3418180,Woodbury Heights Borough School District,3401,1,1.24618338,0.00627416
3418210,Woodcliff Lake Borough School District,3405,1,3.376092862,0.171843267
3418240,Woodland Township School District,3403,1,92.63822844,1.806828835
3418270,Woodlynne Borough School District,3401,1,0.217567417,0.007026287
3418300,Wood-Ridge Borough School District,3409,1,1.113549561,0.000647493
3418330,Woodstown-Pilesgrove Regional School District,3402,1,36.50949541,0.274242969
3418360,Wyckoff Township School District,3405,1,6.59106104,0.059108382
3434001,Joint Base McGuire-Dix-Lakehurst,3403,1,29.64960687,0.351920549
3500001,Vaughn Municipal Schools,3501,2,855.0683594,2.465146557
3500001,Vaughn Municipal Schools,3502,2,752.8440885,0.029212491
3500010,Rio Rancho Public Schools,3501,2,2.279175039,0.083421622
3500010,Rio Rancho Public Schools,3503,2,152.4679836,0.02972562
3500030,Alamogordo Public Schools,3502,1,3692.308062,9.916888804
3500060,Albuquerque Public Schools,3501,3,898.208838,5.256062576
3500060,Albuquerque Public Schools,3502,3,223.903747,0.869088197
3500060,Albuquerque Public Schools,3503,3,93.71997013,0.171281489
3500090,Animas Public Schools,3502,1,2301.617824,9.077361748
3500120,Artesia Public Schools,3502,1,2767.236821,11.29400484
3500150,Aztec Municipal Schools,3503,1,424.7895983,9.58284633
3500180,Belen Consolidated Schools,3501,2,0.759909312,0
3500180,Belen Consolidated Schools,3502,2,1081.206663,1.902249354
3500210,Bernalillo Public Schools,3501,2,215.576032,0.081789182
3500210,Bernalillo Public Schools,3503,2,428.8461252,3.079918131
3500240,Bloomfield Municipal Schools,3503,1,1496.89423,5.053379012
3500270,Capitan Municipal Schools,3502,1,661.5411458,0.177765688
3500300,Carlsbad Municipal Schools,3502,1,2487.974069,10.15182348
3500330,Carrizozo Municipal Schools,3502,1,1726.150709,0.155257862
3500390,Central Consolidated Schools,3503,1,2806.277804,7.534663095
3500420,Chama Valley Independent Schools,3503,1,1082.147632,14.15614358
3500480,Cimarron Public Schools,3503,1,1435.0224,4.747515046
3500510,Clayton Public Schools,3503,1,2627.411291,8.051840009
3500540,Cloudcroft Municipal Schools,3502,1,1453.907096,3.075149383
3500570,Clovis Municipal Schools,3503,1,449.9657574,1.898802234
3500600,Cobre Consolidated Schools,3502,1,1041.855375,1.979488322
3500630,Corona Municipal Schools,3501,2,324.3999945,0.008086524
3500630,Corona Municipal Schools,3502,2,1757.618539,0.068915377
3500660,Cuba Independent Schools,3503,1,1715.802646,1.5667339
3500690,Deming Public Schools,3502,1,2964.658673,0.687356853
3500720,Des Moines Municipal Schools,3503,1,1162.981956,4.046734193
3500750,Dexter Consolidated Schools,3502,1,681.4776964,1.693009002
3500790,Dora Consolidated Schools,3502,1,814.5310801,2.120534535
3500810,Dulce Independent Schools,3503,1,1364.041894,14.03323181
3500840,Elida Municipal Schools,3502,1,793.8949358,1.811948936
3500900,Española Municipal Schools,3503,1,713.1684556,2.293103289
3500930,Estancia Municipal Schools,3501,1,1046.423601,20.67974639
3500960,Eunice Municipal Schools,3502,1,661.9452503,0.451748811
3500990,Farmington Municipal Schools,3503,1,786.2660568,2.028017504
3501020,Floyd Municipal Schools,3502,2,430.2273022,0.57476135
3501020,Floyd Municipal Schools,3503,2,0.028726002,0
3501050,Fort Sumner Municipal Schools,3502,1,2321.856608,12.48199142
3501080,Gadsden Independent Schools,3502,1,1302.33214,1.322907674
3501110,Gallup-McKinley County Schools,3502,2,90.86510517,0.375165445
3501110,Gallup-McKinley County Schools,3503,2,4851.954753,8.033914829
3501140,Grady Municipal Schools,3503,1,356.0829193,2.516461852
3501170,Grants-Cibola County Schools,3502,1,3786.508854,7.390681347
3501200,Hagerman Municipal Schools,3502,1,399.3399923,0.769825574
3501230,Hatch Valley Municipal Schools,3502,1,1118.914078,10.17084403
3501260,Hobbs Municipal Schools,3502,1,734.7127574,4.125433014
3501290,Hondo Valley Public Schools,3502,1,1353.609897,0.446502455
3501320,House Municipal Schools,3502,2,69.02820361,0.098898914
3501320,House Municipal Schools,3503,2,424.8869848,1.050099846
3501350,Jal Public Schools,3502,1,723.7341841,0.066690656
3501380,Jemez Mountain Public Schools,3503,1,1649.221612,4.865245708
3501410,Jemez Valley Public Schools,3501,2,0.432753742,0.004983807
3501410,Jemez Valley Public Schools,3503,2,1106.775069,0.629340368
3501470,Lake Arthur Municipal Schools,3502,1,398.0006799,1.177050241
3501500,Las Cruces Public Schools,3502,1,1451.288677,2.231446246
3501530,Las Vegas City Public Schools,3503,1,1257.122602,8.945687393
3501560,West Las Vegas Public Schools,3503,1,3051.403473,15.85842328
3501590,Logan Municipal Schools,3503,1,684.8505086,5.904253997
3501620,Lordsburg Municipal Schools,3502,1,1136.138724,0.804741952
3501650,Los Alamos Public Schools,3503,1,109.9700319,0.080349793
3501680,Los Lunas Public Schools,3501,2,54.66355867,0.043807153
3501680,Los Lunas Public Schools,3502,2,611.0551528,1.052123021
3501710,Loving Municipal Schools,3502,1,105.6127318,4.720715694
3501740,Lovington Public Schools,3502,1,1043.605707,5.441637954
3501770,Magdalena Municipal Schools,3502,1,2188.65322,0.997584545
3501800,Maxwell Municipal Schools,3503,1,317.590373,3.094104297
3501830,Melrose Public Schools,3502,2,107.9972382,0.049623396
3501830,Melrose Public Schools,3503,2,609.2601865,1.854339093
3501860,Mora Independent Schools,3503,1,740.8569522,2.267144095
3501890,Moriarty Municipal Schools,3501,2,558.8717013,0.263058362
3501890,Moriarty Municipal Schools,3503,2,492.2281312,0.527774646
3501920,Mosquero Municipal Schools,3503,1,1251.489472,1.225601431
3501950,Mountainair Public Schools,3501,2,621.5232047,0.240769841
3501950,Mountainair Public Schools,3502,2,329.1864599,0
3501980,Mesa Vista Consolidated Schools,3503,1,1738.973214,1.837795001
3502010,Pecos Independent Schools,3503,1,384.3196594,0.007525517
3502040,Peñasco Independent Schools,3503,1,261.2682966,0.037823727
3502070,Pojoaque Valley Public Schools,3503,1,333.902349,0.374304437
3502100,Portales Municipal Schools,3502,2,177.4444712,4.665583007
3502100,Portales Municipal Schools,3503,2,168.6889291,0.036648818
3502130,Quemado Independent Schools,3502,1,4188.74378,6.279492415
3502160,Questa Independent Schools,3503,1,657.2859758,1.241841275
3502190,Raton Public Schools,3503,1,1006.443918,1.745430867
3502220,Reserve Independent Schools,3502,1,3347.598496,2.778025999
3502250,Roswell Independent Schools,3502,1,3179.504663,11.5865892
3502280,Roy Municipal Schools,3503,1,786.1730958,1.525828305
3502310,Ruidoso Municipal Schools,3502,1,164.4970116,0.007032465
3502340,San Jon Municipal Schools,3503,1,634.568608,0.744529704
3502370,Santa Fe Public Schools,3503,1,988.6823615,0.624298645
3502400,Santa Rosa Consolidated Schools,3502,2,2275.813054,2.200304403
3502400,Santa Rosa Consolidated Schools,3503,2,48.59037378,0.030391261
3502430,Silver City Consolidated Schools,3502,1,2918.920748,4.356789684
3502460,Socorro Consolidated Schools,3502,1,2612.762585,0.839439024
3502490,Springer Municipal Schools,3503,1,1023.579634,4.448565399
3502520,Taos Municipal Schools,3503,1,637.5914359,0.058547762
3502550,Tatum Municipal Schools,3502,1,1221.490174,2.07182929
3502580,Texico Municipal Schools,3503,1,294.4720118,0.857533317
3502610,Truth or Consequences Schools,3502,1,4178.377565,59.83690735
3502640,Tucumcari Public Schools,3503,1,996.3619519,1.784819852
3502670,Tularosa Municipal Schools,3502,1,1392.659592,3.679904308
3502730,Wagon Mound Public Schools,3503,1,1155.14611,5.406362887
3502800,Zuni Public Schools,3502,2,470.0879819,0.363361529
3502800,Zuni Public Schools,3503,2,165.5784089,1.200993595
3600001,Dolgeville Central School District,3621,2,180.7112404,2.4764663
3600001,Dolgeville Central School District,3622,2,2.002855998,0
3600002,Sauquoit Valley Central School District,3622,1,42.18684643,0.024459187
3600003,Edwards-Knox Central School District,3621,1,251.6746097,2.702382405
3600004,Rotterdam-Mohonasen Central School District,3620,1,10.8760917,0.005638636
3600005,Broadalbin-Perth Central School District,3620,2,2.56838217,0.007187678
3600005,Broadalbin-Perth Central School District,3621,2,79.98978489,8.781797059
3600006,Cherry Valley-Springfield Central School District,3619,1,139.8063767,2.68042323
3600007,Jasper-Troupsburg Central School District,3623,1,136.1760429,0.061153179
3600008,South Country Central School District,3601,1,22.33687067,7.256806981
3600009,Saranac Central School District,3621,1,179.2567124,1.758483437
3600010,Cobleskill-Richmondville Central School District,3619,1,180.6627239,0.775588149
3600011,Wayland-Cohocton Central School District,3623,2,96.68808967,0.602916693
3600011,Wayland-Cohocton Central School District,3627,2,59.65333044,0.435432519
3600012,Bolivar-Richburg Central School District,3623,1,98.24639844,0.094934417
3600013,Oneida City School District,3622,1,40.15578682,0.178696967
3600014,Waterloo Central School District,3623,1,83.88817052,2.939412461
3600015,Allegany-Limestone Central School District,3623,1,119.5189039,0.888620719
3600016,Averill Park Central School District,3619,2,94.87857589,1.683108956
3600016,Averill Park Central School District,3620,2,6.4503156,0.209897111
3600017,Genesee Valley Central School District,3623,1,117.6293411,0.227336188
3600018,Chautauqua Lake Central School District,3623,1,95.53290787,0.126436107
3600019,Unadilla Valley Central School District,3619,2,40.17141199,0.122699796
3600019,Unadilla Valley Central School District,3622,2,84.24826833,0.474711466
3600020,Campbell-Savona Central School District,3623,1,95.0000471,0.453393993
3600021,Mattituck-Cutchogue Union Free School District,3601,1,23.16236176,61.97770337
3600023,Sullivan West Central School District,3619,1,250.8330143,4.600413207
3600124,Canisteo-Greenwood Central School District,3623,1,192.1869294,0.201436068
3600125,Eastport-South Manor Central School District,3601,1,35.92093322,0.208309073
3600971,North Colonie Central School District,3620,1,29.67054056,1.523909377
3601087,Central Valley School District,3622,1,53.05395392,0.592210852
3601107,Oppenheim-Ephratah-St. Johnsville Central School District,3619,3,25.09631396,0.841160654
3601107,Oppenheim-Ephratah-St. Johnsville Central School District,3621,3,84.90910383,0.795050788
3601107,Oppenheim-Ephratah-St. Johnsville Central School District,3622,3,6.466237295,0.268746805
3602310,Glens Falls Common School District,3621,1,0.85879896,0.035902483
3602340,South Jefferson Central School District,3621,2,219.3456977,0.429694655
3602340,South Jefferson Central School District,3622,2,1.808326911,0
3602370,Addison Central School District,3623,1,166.7816727,0.460524141
3602400,Afton Central School District,3619,2,10.72882847,0.024056096
3602400,Afton Central School District,3622,2,67.10646574,0.833878381
3602430,Akron Central School District,3627,1,80.25707687,0.195566929
3602460,Albany City School District,3620,1,21.40285708,0.533073512
3602520,Albion Central School District,3627,1,129.5002344,0.734274445
3602550,Alden Central School District,3627,1,56.01103519,0.4560886
3602580,Alexander Central School District,3627,1,79.80249445,0.297548869
3602670,Alexandria Central School District,3621,1,65.46490254,11.12221562
3602700,Alfred-Almond Central School District,3623,1,101.0671721,0.349658377
3602730,Windsor Central School District,3619,2,5.193449545,0.11534648
3602730,Windsor Central School District,3622,2,111.062015,1.463497128
3602820,Altmar-Parish-Williamstown Central School District,3622,1,170.238047,3.027462289
3602880,Amagansett Union Free School District,3601,1,10.2054635,29.96585698
3602920,Amherst Central School District,3626,1,5.055481724,0.001478385
3602940,Amityville Union Free School District,3602,1,4.344005841,0.497581842
3602970,Amsterdam City School District,3620,2,75.77542406,2.040818722
3602970,Amsterdam City School District,3621,2,2.337768746,0
3603000,Andes Central School District,3619,1,92.12452181,3.607097794
3603030,Andover Central School District,3623,1,55.22868677,0.123413699
3603060,Schenevus Central School District,3619,1,75.86689552,0.190812081
3603180,Ardsley Union Free School District,3616,2,2.848443313,0.005702343
3603180,Ardsley Union Free School District,3617,2,1.337432838,0.017349887
3603210,Argyle Central School District,3621,1,61.39004003,1.286272369
3603240,Arkport Central School District,3623,1,63.23626171,0.209249618
3603270,Arlington Central School District,3618,2,20.22916245,0.1660027
3603270,Arlington Central School District,3619,2,95.75742899,1.3953277
3603420,Attica Central School District,3627,1,147.8352954,0.376937268
3603480,Auburn City School District,3624,1,32.28761021,5.011640981
3603630,Avoca Central School District,3623,1,93.0217279,0.187131369
3603660,Avon Central School District,3627,1,50.4391113,0.159003826
3603720,Babylon Union Free School District,3602,1,10.14659257,16.91950735
3603810,Bainbridge-Guilford Central School District,3619,2,10.79464268,0.136368972
3603810,Bainbridge-Guilford Central School District,3622,2,95.21152762,0.806656247
3603840,Baldwin Union Free School District,3604,1,4.10867811,0.579657126
3603870,Baldwinsville Central School District,3624,1,77.91198569,2.359422129
3603930,Ballston Spa Central School District,3620,2,31.11087194,2.983453977
3603930,Ballston Spa Central School District,3621,2,23.92438034,0.039861575
3603960,Barker Central School District,3627,1,75.86952758,0.238256702
3603990,Batavia City School District,3627,1,25.20525037,0.313677129
3604050,Bath Central School District,3623,1,95.99531813,0.373546518
3604080,Bay Shore Union Free School District,3602,1,8.110329855,3.625054633
3604110,Bayport-Blue Point Union Free School District,3601,2,2.086206191,5.282161925
3604110,Bayport-Blue Point Union Free School District,3602,2,3.318662866,0.075329693
3604140,Beacon City School District,3618,1,20.0262256,5.482333895
3604200,Beaver River Central School District,3621,1,232.2251713,4.494835497
3604290,Beekmantown Central School District,3621,1,89.72881843,19.03174995
3604350,Belfast Central School District,3623,1,69.4759219,0.724084822
3604370,Belleville Henderson Central School District,3621,1,94.0274148,26.44983915
3604410,Bellmore Union Free School District,3604,1,3.177751403,5.853724805
3604530,Bemus Point Central School District,3623,1,45.96945855,0.126620664
3604620,Berlin Central School District,3619,1,160.195036,1.436529822
3604650,Berne-Knox-Westerlo Central School District,3619,2,0.76312786,0
3604650,Berne-Knox-Westerlo Central School District,3620,2,123.2879176,1.098857987
3604710,Bethlehem Central School District,3620,1,45.29935544,0.457114859
3604740,Bethpage Union Free School District,3603,1,4.462882067,0
3604757,Gilbertsville-Mount Upton Central School District,3619,2,56.44009663,0.046221064
3604757,Gilbertsville-Mount Upton Central School District,3622,2,18.48145513,0
3604758,Kiryas Joel Village Union Free School District,3618,1,1.166104631,0.005623192
3604800,Binghamton Common School District,3622,1,0.724723821,0.001960241
3604870,Binghamton City School District,3622,1,10.47928407,0.647014581
3604920,East Bloomfield Central School District,3627,1,66.74628377,0.076666764
3605010,Bolton Central School District,3621,1,49.21921414,17.58083281
3605040,Adirondack Central School District,3621,2,159.8183953,3.894392947
3605040,Adirondack Central School District,3622,2,204.8575399,1.565070958
3605220,Bradford Central School District,3623,1,56.59089502,1.433970737
3605280,Brentwood Union Free School District,3602,1,16.59697767,0
3605310,Brewster Central School District,3618,1,40.91333358,3.527846461
3605340,Briarcliff Manor Union Free School District,3617,1,6.594317425,0.026419041
3605370,Bridgehampton Union Free School District,3601,1,10.92473247,8.945140672
3605460,Brighton Central School District,3625,1,8.094207,0.057152002
3605520,Brunswick Central School District (Brittonkill),3619,1,68.72574274,1.37497278
3605580,Brockport Central School District,3625,2,63.86339242,0.211047696
3605580,Brockport Central School District,3627,2,13.80739486,0.171577629
3605610,Brocton Central School District,3623,1,36.34783134,0.067898384
3605640,Bronxville Union Free School District,3616,1,0.961982835,0
3605670,Brookfield Central School District,3622,1,58.07395169,0.195670791
3605820,Brushton-Moira Central School District,3621,1,111.2832646,0.01888001
3605850,Buffalo City School District,3626,2,40.37761102,2.629633419
3605850,Buffalo City School District,3627,2,0,9.472640028
3605940,Burnt Hills-Ballston Lake Central School District,3620,1,49.8040404,0.587728206
3606060,Byram Hills Central School District,3617,2,11.35093946,1.259945606
3606060,Byram Hills Central School District,3618,2,9.851757614,0.348961848
3606090,Byron-Bergen Central School District,3625,2,6.153143567,0.007015863
3606090,Byron-Bergen Central School District,3627,2,70.09668192,0.188247204
3606160,Cairo-Durham Central School District,3619,2,112.981947,0.291507528
3606160,Cairo-Durham Central School District,3620,2,4.048448101,0.004720485
3606180,Caledonia-Mumford Central School District,3625,2,6.907638568,0.012143686
3606180,Caledonia-Mumford Central School District,3627,2,52.51338732,0.241816564
3606210,Cambridge Central School District,3619,2,3.997503849,0.192698962
3606210,Cambridge Central School District,3621,2,98.84431356,0.584835142
3606240,Camden Central School District,3621,2,80.00082124,0.083929346
3606240,Camden Central School District,3622,2,215.6487802,33.98745477
3606300,Canajoharie Central School District,3619,2,96.98056246,0.935730204
3606300,Canajoharie Central School District,3620,2,2.367739542,0.061620749
3606330,Canandaigua City School District,3623,2,16.59759814,0.019978471
3606330,Canandaigua City School District,3627,2,63.86388354,6.00194943
3606360,Canaseraga Central School District,3623,2,68.72058288,0.562189477
3606360,Canaseraga Central School District,3627,2,8.464784393,0.007298876
3606390,Canastota Central School District,3622,1,56.04971915,0.071509598
3606420,Candor Central School District,3623,1,83.89718755,0.11600131
3606470,Canton Central School District,3621,1,127.117111,1.301966264
3606500,Spackenkill Union Free School District,3618,1,6.228111095,0.920334766
3606540,Carle Place Union Free School District,3604,1,1.593442904,0
3606570,Carmel Central School District,3618,2,76.37163338,5.093338656
3606570,Carmel Central School District,3619,2,0.439868061,0.026714023
3606630,Carthage Central School District,3621,1,137.1121631,2.241992627
3606660,Cassadaga Valley Central School District,3623,1,137.7966724,0.754775698
3606690,Cato-Meridian Central School District,3624,1,93.64975629,3.371375852
3606720,Catskill Central School District,3619,1,70.57109377,4.229730408
3606750,Cattaraugus-Little Valley Central School District,3623,1,184.7382088,0.767834832
3606780,Cazenovia Central School District,3622,2,103.4164197,2.427702368
3606780,Cazenovia Central School District,3624,2,6.790814861,0
3606840,Center Moriches Union Free School District,3601,1,5.313501066,7.33614982
3606870,Central Islip Union Free School District,3601,2,0.015147561,0
3606870,Central Islip Union Free School District,3602,2,8.158027373,0
3606900,Central Square Central School District,3622,2,144.3317927,48.29535928
3606900,Central Square Central School District,3624,2,15.15665555,0.342981898
3606990,Chappaqua Central School District,3617,2,17.50526759,0.13384811
3606990,Chappaqua Central School District,3618,2,1.172444042,0.002096149
3607020,Grand Island Central School District,3626,1,28.27400397,5.019412059
3607050,Charlotte Valley Central School District,3619,1,76.34006837,0.445138356
3607080,Chateaugay Central School District,3621,1,125.2094743,1.185430203
3607110,Chatham Central School District,3619,1,122.6304875,0.36865692
3607170,Chazy Union Free School District,3621,1,46.62209941,7.214118367
3607230,Cheektowaga Central School District,3626,1,10.13547283,0.015766482
3607260,Chenango Forks Central School District,3622,1,56.43783214,0.668568735
3607290,Chenango Valley Central School District,3622,1,23.20305075,0.586552525
3607320,Westhill Central School District,3624,1,7.038124501,0.00313708
3607380,Chester Union Free School District,3618,1,10.87560869,0.024280035
3607470,Chittenango Central School District,3622,2,63.20586427,0.181489644
3607470,Chittenango Central School District,3624,2,0.763994659,0
3607530,Churchville-Chili Central School District,3625,1,51.40094317,0.350743324
3607560,Cincinnatus Central School District,3622,1,144.1814066,0.722931535
3607590,Clarence Central School District,3626,2,0.448648025,0
3607590,Clarence Central School District,3627,2,58.78020632,0.218075142
3607650,Thousand Islands Central School District,3621,1,138.2456119,54.76538115
3607680,Cleveland Hill Union Free School District,3626,1,2.493973717,0
3607710,Clifton-Fine Central School District,3621,1,301.013585,18.82081384
3607770,Clinton Central School District,3622,1,37.38890412,0.051233442
3607860,Clyde-Savannah Central School District,3623,2,7.497526629,0.827165995
3607860,Clyde-Savannah Central School District,3624,2,80.55618559,0.667001932
3607890,Clymer Central School District,3623,1,82.39048714,0.601158384
3607980,Cohoes City School District,3620,1,3.772699333,0.463560449
3608010,Cold Spring Harbor Central School District,3603,1,15.57746638,18.62944191
3608100,Colton-Pierrepont Central School District,3621,1,239.6684768,12.28867161
3608130,Commack Union Free School District,3601,2,0.150535833,0
3608130,Commack Union Free School District,3603,2,12.71678054,0
3608160,Connetquot Central School District,3601,2,0.003542874,2.885401013
3608160,Connetquot Central School District,3602,2,21.23922196,0.962788245
3608250,Cooperstown Central School District,3619,1,100.83939,4.691270384
3608280,Copenhagen Central School District,3621,1,100.3204953,0.179030945
3608310,Copiague Union Free School District,3602,1,4.477601827,0.618045721
3608340,Pembroke Central School District,3627,1,69.83992706,0.201931438
3608370,Corinth Central School District,3621,1,71.32714206,1.716928804
3608400,Corning City School District,3623,1,232.9648365,2.138436549
3608430,Cornwall Central School District,3618,1,34.91827259,2.245591485
3608460,Cortland City School District,3622,2,48.84140197,0.055214155
3608460,Cortland City School District,3623,2,0.187024805,0.000956761
3608490,Coxsackie-Athens Central School District,3619,1,61.15506674,4.259238267
3608580,Croton-Harmon Union Free School District,3617,1,11.94430438,6.576023518
3608610,Crown Point Central School District,3621,1,80.79950332,5.962886701
3608790,Dansville Central School District,3623,2,20.65392079,0.010698119
3608790,Dansville Central School District,3627,2,103.3583727,0.020402797
3608850,DeRuyter Central School District,3622,2,84.36622486,0.846072646
3608850,DeRuyter Central School District,3624,2,3.675297337,0
3608880,Deer Park Union Free School District,3602,1,5.848018601,0.003754071
3608910,Delhi Central School District,3619,1,191.5123317,1.01756456
3608970,Yorkshire-Pioneer Central School District,3623,2,100.3809693,1.067404173
3608970,Yorkshire-Pioneer Central School District,3627,2,127.0841162,0.709237263
3609030,Depew Union Free School District,3626,2,3.374631465,0
3609030,Depew Union Free School District,3627,2,1.814594508,0
3609060,Deposit Central School District,3619,1,118.1469775,2.739070606
3609090,Jamesville-DeWitt Central School District,3624,1,25.29682107,0.466166639
3609120,Dobbs Ferry Union Free School District,3617,1,2.115115205,0.896100291
3609210,Dover Union Free School District,3619,1,65.59163865,1.083138223
3609240,Downsville Central School District,3619,1,137.2626788,5.493764836
3609330,Dryden Central School District,3622,2,15.95936313,0.06609104
3609330,Dryden Central School District,3623,2,83.65891927,0.609212861
3609360,Duanesburg Central School District,3619,2,1.65828027,0
3609360,Duanesburg Central School District,3620,2,56.82113083,0.91979847
3609390,Dundee Central School District,3623,1,93.78612912,9.138923424
3609420,Dunkirk City School District,3623,1,14.31119333,0.099131733
3609540,East Aurora Union Free School District,3627,1,32.01278462,0.029028706
3609630,East Greenbush Central School District,3619,2,31.27834839,0.593263753
3609630,East Greenbush Central School District,3620,2,44.31263349,0.457618723
3609660,East Hampton Union Free School District,3601,1,24.70706312,22.40550381
3609690,East Irondequoit Central School District,3625,1,7.997312729,1.535227576
3609720,East Islip Union Free School District,3601,2,0,2.648203003
3609720,East Islip Union Free School District,3602,2,12.52326188,6.994936656
3609840,East Meadow Union Free School District,3602,2,0.283888574,0
3609840,East Meadow Union Free School District,3604,2,8.178048701,0.039187826
3609870,East Moriches Union Free School District,3601,1,7.530053807,15.62399594
3609900,East Quogue Union Free School District,3601,1,8.206316786,4.215814127
3609930,East Rochester Union Free School District,3625,1,2.814578291,0.012147933
3609960,East Rockaway Union Free School District,3604,1,1.195309785,0.0972213
3609990,East Syracuse-Minoa Central School District,3622,2,3.479734269,0.029592029
3609990,East Syracuse-Minoa Central School District,3624,2,43.10718312,0.68708967
3610050,East Williston Union Free School District,3603,2,4.004525504,0
3610050,East Williston Union Free School District,3604,2,0.377910631,0
3610080,Eastchester Union Free School District,3616,1,2.719608739,0.086844418
3610170,Eden Central School District,3627,1,67.65732891,0.055700644
3610200,Edgemont Union Free School District,3616,2,2.327377192,0.020775772
3610200,Edgemont Union Free School District,3617,2,0.368271977,0
3610230,Edinburg Common School District,3621,1,87.71119441,8.122700955
3610260,Edmeston Central School District,3619,2,95.88379251,0.212831488
3610260,Edmeston Central School District,3622,2,1.070014224,0
3610380,Elba Central School District,3627,1,43.01533212,0.041016792
3610410,Eldred Central School District,3618,2,2.435064564,0.040212542
3610410,Eldred Central School District,3619,2,98.48709067,4.715519917
3610440,Elizabethtown-Lewis Central School District,3621,1,172.5772996,1.774346831
3610500,Ellenville Central School District,3619,1,131.6603459,3.400858228
3610530,Ellicottville Central School District,3623,1,110.8597148,0.304613767
3610560,Elmira City School District,3623,1,112.0164742,1.46765429
3610590,Elmira Heights Central School District,3623,1,14.25592358,0.072108442
3610620,Elmont Union Free School District,3604,2,0.994082598,0
3610620,Elmont Union Free School District,3605,2,3.947263076,0.04424422
3610650,Elmsford Union Free School District,3617,1,2.884281317,0.002040164
3610680,Elwood Union Free School District,3603,1,5.257270304,0
3610710,Union-Endicott Central School District,3622,2,16.49487565,0.254931683
3610710,Union-Endicott Central School District,3623,2,12.65860267,0.002779163
3610860,Fabius-Pompey Central School District,3622,2,8.532782777,0
3610860,Fabius-Pompey Central School District,3624,2,80.15516211,0.346118592
3610890,Fairport Central School District,3625,1,26.1520065,0.308675175
3610920,Falconer Central School District,3623,1,73.91162276,0.231818835
3610950,Fallsburg Central School District,3619,1,70.69018968,1.498925092
